taf_06958_00616145967	தாமதத்திற்கான காரணத்தை கண்டறிந்து அதன் அடிப்படையில் அதற்கு காரணமானவர்கள் மீது நடவடிக்கை எடுக்க நெடுஞ்சாலை ஆணையத்திற்கு உத்தரவிடப்பட்டுள்ளது
taf_06958_00248141167	அவரின் நான்கு பெண்களும் நன்றாகப் படித்து நல்ல வேலையில் உள்ளனர்
taf_02916_00616492355	பிப்ரவரி பதினான்கு காதலர் தினம்
taf_02345_02024854356	ஆள் காட்டி விரல் குரு பகவானுக்கு உரியது
taf_02042_01208413896	யாராவது எனக்குப் பிடிக்காததை செய்தால் திட்டுவேன்
taf_03822_01436820103	அந்த அணியின் தொடக்க ஆட்டக்காரர் மார்டின் கப்தில் முப்பத்தி ஐந்து பந்துகளில் அறுபது ரன்கள் குவித்தார்
taf_00008_00098099800	விமான சேவையை பயன்படுத்துவோரின் எண்ணிக்கைக் கூடும்
taf_03219_00405979090	சமுதாயத்தின் நலனுக்காக பாடுபடுவார்
taf_06796_01068678924	முந்நூறு மீட்டரில்
taf_07910_00195494583	நிர்பயா வழக்கில் சிறார் குற்றவாளி விடுதலைக்குத் தடையில்லை எனத் தீர்ப்பு
taf_05001_01491788253	திருப்பதி வெங்கடாச்சலபதியை தரிசனம் செய்ய இணையதளம் மூலமாக முன்பதிவு
taf_05001_01388089748	கினியில் முதற்தடவையாக மக்களாட்சித் தேர்தல் இடம்பெற்றது
taf_07894_01925959526	ஆப்கானிஸ்தான் பாகிஸ்தானில் ஆறு இரண்டு ரிக்டர் நிலநடுக்கம்
taf_09689_01953630532	இன்று எல்லா பங்குகளின் விலைகளும் அதிகரிக்கும்
taf_06478_00054768480	போஸ்டர் பில்டப்புகள் வேண்டாம் என சூர்யா அறிக்கை
taf_02345_01519066485	கேரளத்து பத்மநாப சுவாமி கோவிலில் பெருமளவு தங்கம் கண்டுபிடிப்பு
taf_02042_00053179135	விராட் கோலியின் அபார சதத்தால் இந்திய அணி முப்பத்தி ஐந்து ரன்கள் வித்தியாசத்தில் தென் ஆப்பிரிக்காவை தோற்கடித்துள்ளது
taf_06958_00277403315	பாறை எரிவளித் திட்டத்தை தமிழகத்தில் செயற்படுத்தக்கூடாது என்று எதிர்ப்பு தெரிவிக்க வேண்டும்
taf_02916_00064285902	ரூபலும் விக்கெட் கீப்பரும் அவுட் கேட்டார்
taf_04696_00328524426	இடது புறம் குறுக்குமாற்றத்தில் செல்க
taf_09689_00357126115	மொத்தம் எண்ணூற்று எண்பத்தி ஒன்பது தூண்கள் என்றால் நூற்று இருபது தூண்கள் நிறுவப்பட்டன
taf_07894_00184499930	தானியங்கி வாகனங்கள் தயாரிப்பில் இந்தியாவின் டெட்ராய்டு என்று அழைக்கப்படுகிறது
taf_02345_00609600217	முதலாம் உலகப்போரில் பங்குபெற்ற கடைசி வீரர் காலமானார்
taf_07352_01775751141	பிரமோஸ் ஏவுகணை கப்பலிலிருந்து ஏவப்பட்டு வெற்றிகரமாக சோதிக்கப்பட்டது
taf_04125_00291669160	சிறுகோள் ஒன்றில் முதல்தடவையாக பனிக்கட்டி கண்டுபிடிக்கப்பட்டது
taf_00008_00326741737	பசங்க ரெண்டு படத்தை தயாரிக்க என்ன காரணம்
taf_01484_00737375974	பதினொன்று பேருக்கு மரணதண்டனை அறிவிப்பு
taf_02042_01985158141	சமீபத்தில் என்னிடம் வந்த ஒருவரின் ஜாதகத்தைப் பார்த்ததில் அவர் ஆசிரியர் பணிக்கு சிறப்பான நபர் என்பது தெரியவந்தது
taf_05572_00776599510	பாதிப்படைந்த இந்த பாதை வழியாக இரு சக்கர வாகனம் மற்றும் கார்கள் மட்டும் அனுமதிக்கப்பட்டன
taf_07910_00938406593	உலகின் மிக உயர்ந்த கட்டடம் துபாயில் திறப்பு
taf_04696_01958299299	வந்தடைந்துவிட்டீர்கள்.
taf_03219_02043180259	மொகெஞ்சதாரோ யுனெஸ்கோவின் உலகப் பண்பாட்டுச் சின்னங்களில் ஒன்றாக அறிவிக்கப்பட்டுள்ளது
taf_07352_01629201772	முதல் மூன்று நாளில் ஐந்து லட்சத்தி அறுபத்தைந்தாயிரம் வசூலித்துள்ளது
taf_03822_00816858064	அந்தக் கிராமத்தில் மிக பிற்படுத்தப்பட்ட மக்களும் தலித் மக்களும் வாழ்ந்து வருகின்றனர்
taf_04125_01523693602	டெஸ்ட் போட்டிகளில் இருந்து முரளிதரன் ஓய்வு பெறுகிறார்
taf_02027_01302097255	ஸ்பெயின் ஜெர்மனியை வென்று இறுதிப் போட்டிக்குத் தேர்வானது
taf_02916_01747329526	ரயில்வே பட்ஜெட் எதிரொலியாக பங்குச்சந்தையில் நூற்று ஐம்பது புள்ளிகள் வீழ்ச்சியடைந்துள்ளது
taf_07049_01741222836	யாழ்ப்பாணத்துப் புலவர் பத்திரிகையாளர் ம பார்வதிநாதசிவம் காலமானார்
taf_03822_00137706208	முகத்தை மூடியபடி பர்தா அணிய பிரான்சில் தடை
taf_05001_01281253431	கோவில்களில் அர்ச்சனை செய்யும்போது கூட உங்களுடைய சாதி என்ன என்று கேட்கப்படுவதில்லை
taf_02330_01224063727	விஜய் படத்தில் மிஷன் இம்பாஸிபிளில் பணியாற்றிய ஸ்டண்ட் கலைஞர்கள்
taf_02042_00663878457	மொத்தமுள்ள பதினைந்து நடைமேடைகளில் பன்னிரண்டு நடைமேடைகளை நீண்ட இரயில்கள் பயன்படுத்துகிறது
taf_02345_01170526916	ஜாதக பொருத்தம் என்பது மிகுந்த அவசியமாகிறது
taf_08213_01506418752	நான் கொடுத்த அறிக்கை ஆந்திர முதலமைச்சர் சந்திரபாபு நாயுடு கூறிய கருத்துக்கு பதில்
taf_07894_00662198144	பரோடா வங்கியில் பத்தாம் வகுப்பு தேர்ச்சி பெற்றவர்களுக்கு வேலை வாய்ப்பு
taf_02345_01833495305	கினி பிசாவு நாட்டில் ராணுவப் புரட்சிக்கு ராணுவத்தினர் முயற்சி
taf_09705_00415751949	இந்தியா இலங்கையை வென்று உலகக்கிண்ணத்தைப் பெற்றது
taf_03219_01214171276	தென் ஆப்ரிக்க தரப்பில் ரபாடா ஸ்டெய்ன் ஆகியோர் தலா மூன்று விக்கெட்டுகளை வீழ்த்தினர்
taf_00008_01145310750	தற்போது மேம்படுத்தப்பட்ட ரோபோ டெலிவரி வாகனம் தயாராகி உள்ளது
taf_06478_00233013026	போரூர் ஏரியில் குதித்த நபரை காப்பாற்றிய காவல்துறை துணை ஆய்வாளர்
taf_02027_01684009978	அமெரிக்காவில் பாஸ்டன் மாரத்தான் போட்டியில் இரட்டைக் குண்டுவெடிப்பு மூவர் உயிரிழப்பு
taf_00008_00554382443	நேர்மை நியாயம் நீதிக்கு உரியவர் குருபகவான்
taf_07352_00966477409	பல்வேறு வகையான ஹோமம் யாகங்கள் இருந்தாலும் அவற்றை எல்லாம் விட தியாகமே சிறந்த பலனை அளிக்கும் என முன்னோர்கள் கூறியுள்ளனர்
taf_04125_00128882470	டேரக்டர் எல்லாவிதத்திலும் ஒத்துழைப்பு தந்தார்
taf_07352_00872396679	மனோரமாவிற்கு பூபதி என்ற மகன் உள்ளார்
taf_04696_00821698051	ரஜினி நாயகனாக நடிக்க ஷங்கர் இயக்கும் எந்திரன் இரண்டு இதுவரை இந்தியாவில் தயாரான படங்களைவிட அதிக பொருட்செலவில் உருவாக்கப்படும் படம்
taf_07367_01995397412	கென்ய உலங்கு வானூர்தி விபத்தில் உட்துறைப் பாதுகாப்பு அமைச்சர் உயிரிழப்பு
taf_03219_00221141113	முன்பு நிறுவன விவகாரத்துறை நிதி அமைச்சகத்தின் கீழ் இயங்கி வந்தது
taf_03219_01505529105	இந்தி இந்தியாவின் வட பகுதி முழுவதும் பரவலாக பேசப்படுகிறது
taf_02330_02068780710	காவிரி நடுவர் மன்ற இறுதி தீர்ப்பின்படி கர்நாடகா தண்ணீர் தருவதில்லை
taf_03219_00973033265	ரூபாய் முப்பத்தி ஐந்து கோடியில் சுரங்கப்பாதை
taf_07049_00192888428	பிரகாஷ் தயாரிக்கும் படம் பழைய வண்ணாரப்பேட்டை
taf_03219_02123175696	பாலத்தீன நாடு ஐக்கிய நாடுகளின் பார்வையாளர் தகுதியைப் பெற்றது
taf_03219_00357555356	கொசோவோ விடுதலை சட்டப்பூர்வமானது என பன்னாட்டு நீதிமன்றம் தீர்ப்பு
taf_07352_01179375740	நீதிபதி அவரை பதினைந்து நாள் காவலில் வைக்க உத்தரவிட்டார்
taf_07367_01329177068	பெட்ரோல்டீசல் விலை குறைப்பு நள்ளிரவு முதல் அமல்
taf_02042_00339177449	சொன்னால் என்ன ஆவது
taf_04125_00286745399	கலைத் துறைக்கு மனோரமா ஆற்றிய ஈடு இணையற்ற பங்களிப்பே காரணம்
taf_07352_01817276490	புதுதில்லி பொதுநலவாய விளையாட்டுக்களில் முன்னணி வீரர்களை பங்குபற்றப்போவதில்லை என அறிவிப்பு
taf_03822_00093202965	ஆயிரத்து தொள்ளாயிரத்து பதினைந்து இனப்படுகொலையை ஆர்மீனியா நினைவு கூர்ந்தது
taf_05572_01992810902	ரோகித் இரண்டு ரன் எடுத்தார்
taf_06958_01537603491	அது மீடியாக்களால் உருவாக்கப்பட்டது
taf_07352_01866484946	வடஇந்திய ஊடகத்துக்கு ப்ரியங்கா சோப்ரா அளித்த பேட்டியின் தமிழ் வடிவம் இங்கே உங்களுக்காக
taf_00008_00163317940	மார்ச் இருபத்தி இரண்டு உலக தண்ணீர் தினம்
taf_02330_00356261340	சம்பூரில் அணல் மின்நிலையம் அமைக்க இலங்கை இந்தியா ஒப்பந்தம்
taf_06958_00654001472	நடிகர் சங்கத்திற்கு சொந்தமான இடத்தின் தாய் பத்திரம் எங்களிடம்தான் இருக்கிறது
taf_04125_01305044127	சிங்கப்பூர் எண்ணெய்த் தாங்கிக் கப்பல் நைஜீரியாவில் கடத்தப்பட்டது
taf_04125_01821868135	பழம்பெரும் பாடகர் பி பி ஸ்ரீநிவாஸ் காலமானார்
taf_06478_01562963533	சௌதி அரேபியா ஏமனில் மீண்டும் வான் தாக்குதலை தொடங்கியது
taf_09705_01688095048	என்னை பாராட்டுவது எனக்குப் பிடிக்காது இலியானா பேட்டி
taf_07910_00008788458	தேசிய பங்குச் சந்தையும் நிப்டி எட்டாயிரம் புள்ளிகளாக உயர்ந்தது
taf_01484_00864867957	இந்தியக் கடற்படையினரின் தாக்குதலில் கடற்கொள்ளையர் இருபத்தி எட்டு பேர் சிக்கினர்
taf_03219_02116987114	கர்நாடக அரசு காவிரி ஆற்றின் குறுக்கே மேகதாது என்ற இடத்தில் புதிய அணை கட்ட முடிவு செய்துள்ளது
taf_02345_02064241343	காவேரியில் கடந்த மூன்றாண்டு காலமாக நீர் வரவும் இல்லை
taf_04125_01643663849	இந்தப் படத்தை நான் செலக்ட் பண்ண காரணம்
taf_03219_00845277201	கேரளத்து பத்மநாப சுவாமி கோயிலில் பெருமளவு தங்கம் கண்டுபிடிப்பு
taf_09689_01400636204	நரேந்திர மோடிக்கு நன்றி தெரிவித்த தேமுதிக தலைவர் விஜயகாந்த்
taf_07049_00144745505	ஐம்பது ஓவர்கள் முடிவில் பாகிஸ்தான் அணி நான்கு விக்கெட் இழப்பிற்கு முன்னூற்று பதினாறு ரன்கள் குவித்தது
taf_03219_01017289701	நான் என்னுடைய சகோதரியுடன் இணைந்து திருமணங்களை பொறுப்பேற்று நடத்திக் கொடுக்கும் தொழிலையும் செய்து வருகிறேன்
taf_00008_00842998564	மார்ச் எட்டு உலக மகளிர் தினம்
taf_04125_00927866432	வில்லின்னா அது படையப்பா நீலாம்பரிதான்
taf_06796_00545012629	சாலை பிரியும் இடத்தில் வலதுபக்கம் திரும்பவும்
taf_02330_01742518923	விளை நிலங்கள் பாழாகும்
taf_05572_00392983701	முன்பைவிட இப்போது கதைகளில் அதிக கவனம் செலுத்துவதாக கூறுகிறார்களே
taf_06796_01753107501	ஒரு மைலில்
taf_02345_00765452993	ஆற்றை கடக்கவோ குளிக்கவோ முயற்சிக்க வேண்டாம் என்று மாவட்ட ஆட்சியாளர்கள் அறிவுறுத்தியுள்ளனர்
taf_07352_00122270154	இங்கிலாந்துடனான டெஸ்ட் போட்டித் தொடரை வென்றது இலங்கை
taf_01484_01566993581	காவிரி விவகாரம் தொடர்பாக பிரதமர் மோடிக்கு முதல்வர் ஜெயலலிதா கடிதம் எழுதியுள்ளார்
taf_00008_00288826270	கிராமின் வங்கியில் இருந்து யூனுஸ் பணி நீக்கம் செய்யப்பட்டார்
taf_06958_00991057186	தேர்வுத் துடுப்பாட்டத் தரவரிசையில் இந்தியா முதலாம் இடத்தில்
taf_01484_00012923877	அழைப்புகளை தன்வடிவ மாற்றத்தினால் உணர்த்தும் சுட்டிப்பேசி
taf_04125_00697364870	சென்னை பெங்களூர் தேசிய நெடுஞ்சாலையில் ஐனூறுக்கும் மேற்பட்டோர் திடீர் சாலை மறியலில் ஈடுபட்டனர்
taf_04696_00761494728	லேசாக இடதுபுறத்தில் செல்க
taf_04696_01450023845	போர்க்குற்றங்களுக்காக லைபீரியாவின் முன்னாள் அரசுத்தலைவருக்கு ஐம்பது ஆண்டுகள் சிறை தண்டனை
taf_02330_00755623654	அமெரிக்கர்களுக்கு மருத்துவக் காப்பீடு வழங்கும் ஒபாமாவின் திட்டத்துக்கு செனட் அங்கீகாரம்
taf_05572_00422099753	இங்கிலாந்து மெக்சிகோ அணிகள் இரண்டாம் சுற்றில் தோல்வி
taf_02916_02008600207	மின் இணைப்பு துண்டிக்கப்பட்டது
taf_02330_01052286140	அர்ஜென்டீனா சுவிட்சர்லாந்து அணிகள் தகுதி
taf_02916_00484024511	எந்திரனுக்கும் எந்திரன் இரண்டுக்குமாக முக்கியமா வித்தியாசம் த்ரீ டி தான்
taf_01484_00771428067	அமெரிக்காவில் ஒளிபரப்பாகும் தொலைக்காட்சி தொடர் ஒன்றில் ப்ரியங்கா நடித்து வருகிறார்
taf_05572_01967522074	குவாத்தமலாவில் பக்காயா எரிமலை வெடித்ததால் ஆயிரக்கணக்கானோர் வெளியேறும் நிலை
taf_03822_01304734538	இரண்டாயிரத்து பத்து ஆஷ் கோப்பையை ஆஸ்த்திரேலியா தனது மண்ணில் இழந்தது
taf_06796_01633104277	தென்மேற்கு நோக்கி
taf_09689_01016132806	சிவ கார்த்திகேயனின் அடுத்தப் படத்திலும் அவரே நாயகி
taf_07910_01827671709	எனது தாத்தா காலத்தில் இருபத்தி ஒன்று பொருத்தங்கள் பார்ப்பார்கள்
taf_04125_01208639249	ஜனவரி நான்கு ஞாயிறு அன்று மீலாதுநபி
taf_02042_00151789446	பல இடங்களில் குண்டு வெடிக்கும் என மிரட்டிய வாலிபர் கைது
taf_02042_00516009328	மழை அவர்களின் திட்டத்தை கலைத்திருக்கிறது
taf_02042_01352564964	ஸ்ரீராமகிருஷ்ண விஜயம் நடத்தும் சிறப்பு சிறுகதைப் போட்டி
taf_05572_01416631731	பலருக்கு வாய்ப்பு கொடுத்து வருகிறோம்
taf_04125_00675594030	நாசாவின் செயற்கைக்கோள் அமெரிக்காவின் மேற்குக்கரைக்கு அப்பால் கடலில் வீழ்ந்தது
taf_08213_02005320664	கிழக்கு இலங்கையில் பெருமளவில் காடுகள் அழிப்பு
taf_04696_01121281177	ஜோதிட பலன்களைக் கூறுதிலும் எந்த ஒளிவு மறைவும் கிடையாது
taf_05572_01840347372	மே இருபத்தி ஒன்று பயங்கரவாத எதிர்ப்பு தினம்
taf_05572_00513629943	தெலுங்கு மொழி இந்தியாவின் ஆந்திரப் பிரதேச மாநிலத்தில் அதிக அளவில் பேசும் மொழி
taf_04696_02094856690	அலைக்கற்றை ஒதுக்கீடு முறைகேடுகள் விசாரிக்க சிறப்பு நீதிமன்றம்
taf_05572_02119935910	ஜனவரி ஃபிப்ரவரியில் புதனின் அம்சம் மேலோங்கி இருக்கும்
taf_07910_00730065008	சூரியனை சுற்றி வரும் புதிய புறக்கோள் கண்டுபிடிப்பு
taf_04125_02063996657	சுமார் ஆயிரம் பேர் அந்த மோசடி நிறுவனத்தை முற்றுகை இட்டதால் அந்த இடமே பரபரப்பாகக் காணப்பட்டது
taf_07049_01665458998	சென்னை அருகேயுள்ள ஸ்ரீபெரும்புதூரில் செயல்பட்டு வந்த நோக்கியா ஆலை மூடப்பட்டது
taf_05001_01285842791	அதிகளவு குறைவதற்கு வாய்ப்பில்லை என்று வர்த்தகர்கள் தெரிவித்தனர்
taf_04125_01412438454	கனேடிய நாடாளுமன்ற உறுப்பினர் தான் இலங்கையில் பின்தொடரப்பட்டதாகத் தெரிவித்துள்ளார்
taf_07367_00829979691	கட்டுமானப் பணிகள் மிகுந்த சிரமங்களுக்கு இடையிலேயே இடம்பெற்றன
taf_02027_00862983297	ராஜரத்தினத்துடன் இணைந்து பங்கு மோசடியில் ஈடுபட்ட ரஜத் குப்தா குற்றவாளியாகக் காணப்பட்டார்
taf_06478_01025576993	அநாவசியமாக யாருக்காகவும் எந்த உறுதியும் தர வேண்டாம்
taf_02916_01302768864	ஹோமம் செய்யும் போது குறிப்பிட்ட ஆவர்த்திகளை உச்சரிக்கும் சமயத்தில் நூறு சதவீதம் கவனம் தேவை
taf_04125_01289432289	பெங்களூருவில் காக்கா முட்டை திரைப்பட பாணியைப் போன்று சிறுவர்கள் இருவர்கள் சைக்கிள் திருடிய சம்பவம் பரபரப்பை ஏற்படுத்தி உள்ளது
taf_00008_01636509129	மராத்தி மொழிக்கும் தமிழ் மொழிக்கும் தொடர்புள்ளதாக கருதப்படுகிறது
taf_03219_00333587920	நடிகைகளும் காமெடியில் சாதனைப் படைக்க முடியும் என்று நிரூபித்தவர் மனோரமா அவர்கள்
taf_07894_00844698302	தூண்டிலுடன் காத்திருக்கும் அமீர்
taf_02916_00836209035	யாராவது கண்ணீர் விட்டால் இவர்களுக்கு மனம் இளகி விடும்
taf_06478_00555424991	ரபாடா எட்டு ரன்களிலும் இம்ரான் தாஹிர் நான்கு ரன்களிலும் களத்தில் இருந்தனர்
taf_02027_01340316892	வரலாற்று நோக்கில் சமஸ்கிருதத்துக்கு ஓர் எழுத்துமுறை இருந்ததில்லை
taf_08213_00638900049	டாஸ் வென்ற நியூசிலாந்து கேப்டன் ஃபிரெண்டன் மெக்கல்லம் பேட்டிங் செய்ய தீர்மானித்தார்
taf_02330_01192579062	ஐம்பது புள்ளிகளை தொட்டது
taf_00008_00490480548	நிச்சயமாக அரசியலில் ஈடுபடுவேன் உடல் இளைத்த நமிதாவின் நம்பிக்கை பேட்டி
taf_09705_00706625036	இங்கிலாந்து தரப்பில் பென் ஸ்டோக்ஸ் ஆறு விக்கெட்டுகளை கைப்பற்றினார்
taf_06478_01090673670	இணையத்தில் வெளியான கபாலி பாடல் காட்சி படக்குழுவினர் அதிர்ச்சி
taf_06478_00187353360	அமெரிக்கப் படையின் கடைசி ராணுவக் குழுவும் ஈராக்கிலிருந்து சென்றது
taf_02345_00336118934	அலைக்கற்றை ஒதுக்கீடு முறைகேடுகள் விசாரிக்க சிறப்பு நீதிமன்றம்
taf_07910_02130200318	இரண்டாயிரத்தி அறுநூறு கோடி அளவில் வர்த்தகம் நடை பெற்றுள்ளது
taf_05572_01935596559	வெள்ளத்தினால் சென்னை பெரிதும் பாதிக்கப்பட்டு தத்தளித்துக்கொண்டு இருக்கிறது
taf_03822_01674900936	இந்தியாவின் முதலாவது பாதுகாப்பு செயற்கைக் கோள் விண்ணுக்கு ஏவப்பட்டது
taf_03219_01666841002	டிசம்பர் இறுதியில் குருவின் வீடான தனுசு ராசியில் புதன் வருவார்
taf_02042_01887196173	பங்குச் சந்தையில் நேற்று நடைபெற்ற வர்த்தகத்தில் சென்செக்ஸ் முன்னூற்று ஒன்பது புள்ளிகள் அதிகரித்தது
taf_06478_00143266733	மலேசிய அரசிடம் இருந்து டத்தோ சாமுவேல் சரித்திர நாயகி விருது
taf_05572_00781987706	காவிரி மேலாண்மை வாரியம் காவிரி ஒழுங்குமுறை குழுவை அமைக்க வேண்டும் என்று கூறியுள்ளார்
taf_07049_00057057579	உயர் அதிகாரிகளின் உத்தரவின்படி ரயில் பாலத்துக்கு பாதுகாப்பு பலப்படுத்தப்பட்டுள்ளது
taf_07049_02024713205	நியூசிலாந்து ஜிம்பாப்வே அணிகளுக்கு இடையேயான இரண்டாவது ஒருநாள் போட்டி ஹராரே ஸ்போர்ட்ஸ் கிளப் மைதானத்தில் நடைபெற்றது
taf_00008_02077679645	மனித செயல்பாடுகளை நிர்ணயிக்கும் வட மேற்கு மூலை
taf_07352_00690511250	மேற்கு தொடர்ச்சி மலைப்பகுதிகளில் கனமழை பெய்து வருகின்றது
taf_07352_01680559687	லிபியாவில் சட்டம் ஒழுங்கு பேணப்படும் என இடைக்கால அரசுத் தலைவர்கள் உறுதியளிப்பு
taf_07894_00955726276	சங்ககாரா நாற்பது ரன்களிலும் மேத்யூஸ் முப்பத்தி ஒன்பது ரன்களிலும் வெளியேறினர்
taf_00008_01140483158	இந்தியக் காஷ்மீர் விவகாரத்தில் தலையிடப் போவதில்லை அமெரிக்கா அறிவிப்பு
taf_00008_01551958093	அதிவேகமாக வெப்பமயமாகும் ஆர்க்டிக் துருவம்
taf_04696_00720278995	நான் நடிகை என்பதற்காக இருபத்தி நான்கு மணி நேரமும் கேமரா முன்னால் இருக்க முடியாது
taf_01484_00743436614	எந்திரன் டூ நேற்று அதிகாரப்பூர்வமாக தொடங்கப்பட்டது
taf_02345_00708978911	வௌவாலின் ஒரு வகை நரம்பணுவே முப்பரிமாண காட்சிகளைக் காணச் செய்கிறது
taf_04125_01019111778	சேலம் நடுவண் சிறையில் தமிழ்க்கணிமை திறவூற்று மென்பொருள் பயிலரங்கம்
taf_06958_01568780025	தமிழகத் திரைப்பட ரசிகர்களால் ஆச்சி என அன்போடு அழைக்கப்படுபவர் மனோரமா அவர்கள்
taf_04125_00490381109	சினிமாவில் உங்கள் சம்பாத்தியம் என்னவென்று நினைக்கிறீர்கள்
taf_07352_01663659190	எபோலா காய்ச்சலின் வளர்ச்சி கட்டுக்குள் இல்லை என உலக சுகாதார அமைப்பு அறிவிப்பு
taf_07049_01576440497	தலை ஒட்டிப் பிறந்த இரட்டையர்கள் வெற்றிகரமாகப் பிரிப்பு
taf_07049_01506205456	நிறைய பரிசுகள் வாங்கி இருக்கிறேன்
taf_07367_01117884300	கினி பிசாவு இராணுவம் ஆட்சியை இடைக்கால அரசிடம் கையளித்தது
taf_02042_00839935831	என் வேண்டுதலை நிறைவேற்ற முதலில் திருப்பதி கோவிலுக்கு சென்றேன்
taf_04125_00162510638	சண்டைக் காட்சியை கென்னி பேட்ஸ் அமைக்கிறார்
taf_06478_00796021021	குறுவைப் பாசனம் நடக்கவும் இல்லை
taf_07352_01582645385	பாகிஸ்தான் தரப்பில் ஷோயப் மாலிக் இரண்டு விக்கெட்டுகளை கைப்பற்றினார்
taf_07894_00909826525	ஆர் படங்களில் அவர் பாடுவது மாதிரியே வேறு குரலில் பாடுவார்
taf_09705_01494985183	ஹரி ஹாரிஸ் கூட்டணியால் சைலண்டாக சீறிய சிங்கம்
taf_03219_01819200573	நோக்கியா நிறுவனம் செல்போன் உற்பத்தியை வரும் நவம்பர் ஒன்று முதல் நிறுத்த உள்ளதாக அறிவித்துள்ளது
taf_02042_00929145845	சூரிய ஆற்றலில் இயங்கும் விமானம் எசுப்பானியாவில் இருந்து மொரோக்கோ சென்றடைந்தது
taf_06796_00162892139	ஆயிரம் அடியில்
taf_02916_01897341767	கமலின் விஸ்வரூபம் திரைப்படம் தமிழக அரசின் தடை தொடரும் என சென்னை உயர் நீதிமன்றம் தீர்ப்பு
taf_07894_02081202287	ஆயுதம் கடத்திய குற்றத்திற்காக வங்காளதேச எதிர்க்கட்சித் தலைவருக்கு தூக்குத்தண்டனை தீர்ப்பு
taf_09705_01693656241	கோடீசுவரர்களை உருவாக்க வாய்ப்புள்ள நாடுகள் வரிசையில் இந்தியா நான்காவது இடத்தில்
taf_05572_01043953622	ஆப்பிரிக்க நாய்களில் கிழக்காசிய நாய்களின் மரபணுக்கள் கண்டுபிடிக்கப்பட்டன
taf_07367_00568858691	காவல்துறையினர் உள்ளூர் மக்களுடன் நல்லுறவை வளர்த்துக் கொள்ள வேண்டும் நரேந்திர மோடி
taf_08213_00975159829	பாம்பன் பாலம் இந்தியாவின் முதல் கடல் பாலம் என்பது குறிப்பிடத்தக்கது
taf_07894_01986444203	தமிழ்நாடு தனியார் பள்ளிகளுக்கான ஆண்டுக் கட்டண விபரங்கள் வெளியிடப்பட்டன
taf_03822_00525645476	ஆப்கானிஸ்தானில் குர்ஆன் எரிப்புக்கு மன்னிப்புக் கோரியது அமெரிக்கா
taf_04125_01536265961	ரோகித் ஒரு ரன் எடுத்தார்
taf_07367_01394898754	ஷங்கரின் படம் என்றால் தொழில்நுட்பக் கலைஞர்கள் ஆகச்சிறந்தவர்களாகவே இருப்பார்கள்
taf_06478_02069190133	காலிறுதிப் போட்டியில் பிரெசில் தோல்வி
taf_06796_00443952779	லேசாக இடதுபுறத்தில் செல்க
taf_05572_02143933616	அந்த அறிக்கை வெளிவந்த பிறகு தான் முதலமைச்சர் அவசர அவசரமாக நீண்ட அறிக்கை வெளியிட்டிருக்கிறார்
taf_07894_00568037344	ரூபாய் முப்பத்தி ஐந்து கோடியில் சுரங்கப்பாதை
taf_02345_01751537132	அரைமனதுடன் அப்பெண்ணின் தந்தை ஏற்றுக் கொண்டார்
taf_04125_01801642059	இந்திய நீர்மூழ்கிக் கப்பல் வெடித்துத் தீப்பிடித்ததில் பலர் உயிரிழப்பு
taf_06478_01087505251	நேற்றிரவு ஓசூரில் இருந்து அரசுப் பேருந்து ஒன்று மதுரை ஆரப்பாளையம் பேருந்து நிலையத்திற்கு வந்தது
taf_09705_01200394613	ஆஸ்ட்ரேலியாவில் அதிகரிக்கும் வெப்ப அலை
taf_03219_01989266617	நான் திமிர் பிடித்தவள் கிடையாது
taf_02916_00620909623	இன்னும் சில தினங்களில் வேதாளத்தின் ட்ரெய்லரை வெளியிட உள்ளனர்
taf_04125_01944315112	பாறை எரிவளி என்பது பல கிலோ மீட்டர் ஆழத்தில் பாறைகளுக்கு நடுவே புதைந்துள்ள எரிவளியை பிரித்து எடுப்பதாகும்
taf_05572_01791234331	இரண்டாயிரத்து பன்னிரண்டு ஆஸ்திரேலிய திறந்த சுற்று ஆண்கள் இறுதிப் போட்டியில் ஜொக்கொவிச் வெற்றி
taf_02330_00619984589	புதிய மசோதா அமலுக்கு வந்தால் இவைகளுக்கு ஆபத்து வரும்
taf_07352_01332566600	ஹெலிகாப்டர் போன்று தோன்றாமல் மாறுபட்டு காணப்படும் இந்த கருவியை பறக்கும் டிராலி என்று சொல்லலாம்
taf_04125_01491607798	நூற்று முப்பத்தி ஒன்று பேருடன் சென்ற கொலம்பியா விமானம் விபத்துக்குள்ளாகி நொறுங்கியது
taf_02330_00575304011	இரண்டாயிரத்து பதினொன்று உலகக்கோப்பை காலிறுதிப் போட்டிகள் ஆரம்பம்
taf_05001_01548844130	மண் சரிவு ஏற்பட்ட சாலை பாதிக்கப்பட்ட இடங்களில் சாலையை வலுப்படுத்தும் பணியில் ஈடுப்பட்டனர்
taf_07352_01392913296	ராஜரத்தினத்துக்கு நட்பு ரீதியாக தகவல்களை வழங்கியதாக முன்னாள் இன்டெல் அதிகாரி சாட்சியம்
taf_04696_00307643584	வலதுபுறம் திரும்புக
taf_06478_02083906276	சிறந்த குணச்சித்திர நடிகைக்காக அண்ணா விருது
taf_02345_01354906508	யாருடைய உதவியையும் எதிர்பார்க்க மாட்டார்கள்
taf_02042_01085902100	அதிமுக மகளிர் அணி நிர்வாகிகள் திடீர் மாற்றம்
